Instance,Method,Profit,Weight,NumItems,Time,Feasible
17I2.txt,Greedy_MinWeight,5198,4608,59,0.001055,Yes
17I2.txt,Greedy_MaxProfitWeight,5198,4608,59,0.000993,Yes
17I2.txt,Greedy_MinConflicts,12132,11462,67,0.001034,Yes
17I2.txt,GRASP_100_0.3,6981,6341,64,4.087969,Yes
17I3.txt,Greedy_MaxProfit,21423,20793,63,0.001010,Yes
17I3.txt,Greedy_MinWeight,5762,5142,62,0.000996,Yes
17I3.txt,Greedy_MaxProfitWeight,5762,5142,62,0.000940,Yes
17I3.txt,Greedy_MinConflicts,15623,14943,68,0.001000,Yes
17I3.txt,GRASP_100_0.3,8715,8015,70,4.241347,Yes
17I4.txt,Greedy_MaxProfit,20962,20332,63,0.001095,Yes
17I4.txt,Greedy_MinWeight,5855,5195,66,0.001178,Yes
17I4.txt,Greedy_MaxProfitWeight,5855,5195,66,0.001041,Yes
17I4.txt,Greedy_MinConflicts,14431,13751,68,0.000983,Yes
17I4.txt,GRASP_100_0.3,9438,8708,73,4.196008,Yes
17I5.txt,Greedy_MaxProfit,19534,18944,59,0.001280,Yes
17I5.txt,Greedy_MinWeight,5993,5363,63,0.001042,Yes
17I5.txt,Greedy_MaxProfitWeight,5993,5363,63,0.000964,Yes
17I5.txt,Greedy_MinConflicts,14449,13759,69,0.001002,Yes
17I5.txt,GRASP_100_0.3,8006,7356,65,4.192498,Yes
18I1.txt,Greedy_MaxProfit,14590,14160,43,0.000861,Yes
18I1.txt,Greedy_MinWeight,3582,3152,43,0.000827,Yes
18I1.txt,Greedy_MaxProfitWeight,3582,3152,43,0.000758,Yes
18I1.txt,Greedy_MinConflicts,11812,11312,50,0.000745,Yes
18I1.txt,GRASP_100_0.3,5459,4979,48,2.275990,Yes
18I2.txt,Greedy_MaxProfit,14777,14337,44,0.000741,Yes
18I2.txt,Greedy_MinWeight,3914,3474,44,0.000739,Yes
18I2.txt,Greedy_MaxProfitWeight,3914,3474,44,0.000747,Yes
18I2.txt,Greedy_MinConflicts,9865,9405,46,0.000740,Yes
18I2.txt,GRASP_100_0.3,5488,4998,49,2.138741,Yes
18I3.txt,Greedy_MaxProfit,14503,14053,45,0.000841,Yes
18I3.txt,Greedy_MinWeight,3213,2773,44,0.000759,Yes
18I3.txt,Greedy_MaxProfitWeight,3213,2773,44,0.000728,Yes
18I3.txt,Greedy_MinConflicts,10751,10221,53,0.000759,Yes
18I3.txt,GRASP_100_0.3,5708,5228,48,2.230069,Yes
18I4.txt,Greedy_MaxProfit,15693,15233,46,0.000832,Yes
18I4.txt,Greedy_MinWeight,3152,2702,45,0.000794,Yes
18I4.txt,Greedy_MaxProfitWeight,3152,2702,45,0.000728,Yes
18I4.txt,Greedy_MinConflicts,11342,10822,52,0.000724,Yes
18I4.txt,GRASP_100_0.3,6084,5584,50,2.161049,Yes
18I5.txt,Greedy_MaxProfit,15343,14903,44,0.000788,Yes
18I5.txt,Greedy_MinWeight,3738,3278,46,0.000755,Yes
18I5.txt,Greedy_MaxProfitWeight,3738,3278,46,0.000760,Yes
18I5.txt,Greedy_MinConflicts,8908,8458,45,0.000699,Yes
18I5.txt,GRASP_100_0.3,6030,5570,46,2.168595,Yes
19I1.txt,Greedy_MaxProfit,12203,11833,37,0.000756,Yes
19I1.txt,Greedy_MinWeight,1831,1511,32,0.000717,Yes
19I1.txt,Greedy_MaxProfitWeight,1831,1511,32,0.000653,Yes
19I1.txt,Greedy_MinConflicts,9793,9413,38,0.000585,Yes
19I1.txt,GRASP_100_0.3,4039,3679,36,1.353892,Yes
19I2.txt,Greedy_MaxProfit,12113,11763,35,0.000757,Yes
19I2.txt,Greedy_MinWeight,1381,1091,29,0.000676,Yes
19I2.txt,Greedy_MaxProfitWeight,1381,1091,29,0.000621,Yes
19I2.txt,Greedy_MinConflicts,7811,7461,35,0.000605,Yes
19I2.txt,GRASP_100_0.3,4600,4250,35,1.339832,Yes
19I3.txt,Greedy_MaxProfit,11148,10818,33,0.000792,Yes
19I3.txt,Greedy_MinWeight,1891,1551,34,0.000727,Yes
19I3.txt,Greedy_MaxProfitWeight,1891,1551,34,0.000693,Yes
19I3.txt,Greedy_MinConflicts,6681,6301,38,0.000599,Yes
19I3.txt,GRASP_100_0.3,4476,4116,36,1.395750,Yes
19I4.txt,Greedy_MaxProfit,11224,10894,33,0.000812,Yes
19I4.txt,Greedy_MinWeight,3087,2737,35,0.000695,Yes
19I4.txt,Greedy_MaxProfitWeight,3087,2737,35,0.000636,Yes
19I4.txt,Greedy_MinConflicts,8242,7852,39,0.000620,Yes
19I4.txt,GRASP_100_0.3,4371,4021,35,1.386180,Yes
19I5.txt,Greedy_MaxProfit,12177,11827,35,0.000841,Yes
19I5.txt,Greedy_MinWeight,2258,1908,35,0.000786,Yes
19I5.txt,Greedy_MaxProfitWeight,2258,1908,35,0.000706,Yes
19I5.txt,Greedy_MinConflicts,7628,7298,33,0.000598,Yes
19I5.txt,GRASP_100_0.3,4949,4569,38,1.385158,Yes
20I1.txt,Greedy_MaxProfit,9459,9169,29,0.000686,Yes
20I1.txt,Greedy_MinWeight,1653,1393,26,0.000649,Yes
20I1.txt,Greedy_MaxProfitWeight,1653,1393,26,0.000583,Yes
20I1.txt,Greedy_MinConflicts,6959,6649,31,0.000514,Yes
20I1.txt,GRASP_100_0.3,3444,3144,30,0.913941,Yes
20I2.txt,Greedy_MaxProfit,9214,8944,27,0.000672,Yes
20I2.txt,Greedy_MinWeight,2607,2327,28,0.000719,Yes
20I2.txt,Greedy_MaxProfitWeight,2607,2327,28,0.000579,Yes
20I2.txt,Greedy_MinConflicts,6557,6257,30,0.000540,Yes
20I2.txt,GRASP_100_0.3,3840,3530,31,0.924165,Yes
20I3.txt,Greedy_MaxProfit,10061,9781,28,0.000726,Yes
20I3.txt,Greedy_MinWeight,2043,1763,28,0.000625,Yes
20I3.txt,Greedy_MaxProfitWeight,2043,1763,28,0.000579,Yes
20I3.txt,Greedy_MinConflicts,6074,5764,31,0.000515,Yes
20I3.txt,GRASP_100_0.3,3990,3700,29,0.956240,Yes
20I4.txt,Greedy_MaxProfit,9835,9535,30,0.000652,Yes
20I4.txt,Greedy_MinWeight,1663,1393,27,0.000670,Yes
20I4.txt,Greedy_MaxProfitWeight,1663,1393,27,0.000585,Yes
20I4.txt,Greedy_MinConflicts,6892,6582,31,0.000518,Yes
20I4.txt,GRASP_100_0.3,3659,3339,32,0.919085,Yes
20I5.txt,Greedy_MaxProfit,9983,9693,29,0.000661,Yes
20I5.txt,Greedy_MinWeight,2176,1886,29,0.000722,Yes
20I5.txt,Greedy_MaxProfitWeight,2176,1886,29,0.000626,Yes
20I5.txt,Greedy_MinConflicts,6866,6536,33,0.000581,Yes
20I5.txt,GRASP_100_0.3,3444,3154,29,0.947988,Yes
