Instance,Method,Profit,Weight,NumItems,Time,Feasible
18I3.txt,GRASP_Inicial,5708,5228,48,2.377778,Yes
18I3.txt,ILS,15538,15018,52,6.251484,Yes
18I3.txt,VNS,15538,15018,52,16.314415,Yes
18I4.txt,GRASP_Inicial,6084,5584,50,2.290172,Yes
18I4.txt,ILS,15944,15424,52,7.142905,Yes
18I4.txt,VNS,15772,15262,51,17.870254,Yes
18I5.txt,GRASP_Inicial,6030,5570,46,2.259089,Yes
18I5.txt,ILS,15328,14778,55,7.317164,Yes
18I5.txt,VNS,15592,15052,54,19.378547,Yes
19I1.txt,GRASP_Inicial,4039,3679,36,1.397061,Yes
19I1.txt,ILS,12469,12059,41,3.348301,Yes
19I1.txt,VNS,13012,12602,41,8.996044,Yes
19I2.txt,GRASP_Inicial,4600,4250,35,1.358124,Yes
19I2.txt,ILS,12336,11956,38,2.707749,Yes
19I2.txt,VNS,12735,12325,41,9.423692,Yes
19I3.txt,GRASP_Inicial,4476,4116,36,1.431564,Yes
19I3.txt,ILS,12462,12042,42,3.073665,Yes
19I3.txt,VNS,11830,11400,43,12.969447,Yes
19I4.txt,GRASP_Inicial,4371,4021,35,1.416314,Yes
19I4.txt,ILS,12167,11757,41,3.828186,Yes
19I4.txt,VNS,13040,12620,42,9.333535,Yes
19I5.txt,GRASP_Inicial,4949,4569,38,1.475908,Yes
19I5.txt,ILS,12467,12057,41,3.390154,Yes
19I5.txt,VNS,12022,11612,41,10.822338,Yes
20I1.txt,GRASP_Inicial,3444,3144,30,0.957589,Yes
20I1.txt,ILS,10195,9855,34,2.450657,Yes
20I1.txt,VNS,10566,10226,34,6.643792,Yes
20I2.txt,GRASP_Inicial,3840,3530,31,0.973243,Yes
20I2.txt,ILS,10215,9885,33,2.325267,Yes
20I2.txt,VNS,10469,10139,33,5.327883,Yes
20I3.txt,GRASP_Inicial,3990,3700,29,0.999950,Yes
20I3.txt,ILS,10085,9745,34,2.416341,Yes
20I3.txt,VNS,10971,10631,34,5.287825,Yes
20I4.txt,GRASP_Inicial,3659,3339,32,0.966987,Yes
20I4.txt,ILS,9726,9396,33,2.406803,Yes
20I4.txt,VNS,9833,9503,33,6.277550,Yes
20I5.txt,GRASP_Inicial,3444,3154,29,0.990252,Yes
20I5.txt,ILS,10803,10453,35,2.470213,Yes
20I5.txt,VNS,10610,10270,34,5.111315,Yes
